[2026-07-21 18:00:46,406][root][INFO] - 	 *lowest F value: -3.58594 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:46,406][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0430
[2026-07-21 18:00:46,406][root][INFO] - 	 *Evidence estimate: 0.02513
[2026-07-21 18:00:46,769][root][INFO] - Solver iteration: 39
[2026-07-21 18:00:46,769][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:46,769][root][INFO] - 	 *lowest F value: -3.58392 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:46,769][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0448
[2026-07-21 18:00:46,769][root][INFO] - 	 *Evidence estimate: 0.02513
[2026-07-21 18:00:47,175][root][INFO] - Solver iteration: 40
[2026-07-21 18:00:47,175][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:47,175][root][INFO] - 	 *lowest F value: -3.58229 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:47,175][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0460
[2026-07-21 18:00:47,175][root][INFO] - 	 *Evidence estimate: 0.02513
[2026-07-21 18:00:47,568][root][INFO] - Solver iteration: 41
[2026-07-21 18:00:47,568][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:47,568][root][INFO] - 	 *lowest F value: -3.57991 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:47,568][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0488
[2026-07-21 18:00:47,568][root][INFO] - 	 *Evidence estimate: 0.02512
[2026-07-21 18:00:47,956][root][INFO] - Solver iteration: 42
[2026-07-21 18:00:47,956][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:47,956][root][INFO] - 	 *lowest F value: -3.57812 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:47,956][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0500
[2026-07-21 18:00:47,956][root][INFO] - 	 *Evidence estimate: 0.02513
[2026-07-21 18:00:48,313][root][INFO] - Solver iteration: 43
[2026-07-21 18:00:48,313][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:48,314][root][INFO] - 	 *lowest F value: -3.57613 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:48,314][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0522
[2026-07-21 18:00:48,314][root][INFO] - 	 *Evidence estimate: 0.02512
[2026-07-21 18:00:48,672][root][INFO] - Solver iteration: 44
[2026-07-21 18:00:48,672][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:48,672][root][INFO] - 	 *lowest F value: -3.57390 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:48,672][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0560
[2026-07-21 18:00:48,672][root][INFO] - 	 *Evidence estimate: 0.02512
[2026-07-21 18:00:49,040][root][INFO] - Solver iteration: 45
[2026-07-21 18:00:49,040][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:49,040][root][INFO] - 	 *lowest F value: -3.57190 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:49,040][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0576
[2026-07-21 18:00:49,040][root][INFO] - 	 *Evidence estimate: 0.02513
[2026-07-21 18:00:49,383][root][INFO] - Solver iteration: 46
[2026-07-21 18:00:49,383][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:49,383][root][INFO] - 	 *lowest F value: -3.57010 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:49,383][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0592
[2026-07-21 18:00:49,383][root][INFO] - 	 *Evidence estimate: 0.02513
[2026-07-21 18:00:49,742][root][INFO] - Solver iteration: 47
[2026-07-21 18:00:49,742][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:49,742][root][INFO] - 	 *lowest F value: -3.56856 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:49,742][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0610
[2026-07-21 18:00:49,742][root][INFO] - 	 *Evidence estimate: 0.02513
[2026-07-21 18:00:50,126][root][INFO] - Solver iteration: 48
[2026-07-21 18:00:50,126][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:50,126][root][INFO] - 	 *lowest F value: -3.56642 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:50,126][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0632
[2026-07-21 18:00:50,126][root][INFO] - 	 *Evidence estimate: 0.02513
[2026-07-21 18:00:50,556][root][INFO] - Solver iteration: 49
[2026-07-21 18:00:50,556][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:50,556][root][INFO] - 	 *lowest F value: -3.56410 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:50,556][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0656
[2026-07-21 18:00:50,556][root][INFO] - 	 *Evidence estimate: 0.02512
[2026-07-21 18:00:50,908][root][INFO] - Solver iteration: 50
[2026-07-21 18:00:50,908][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:50,908][root][INFO] - 	 *lowest F value: -3.56206 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:50,908][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0676
[2026-07-21 18:00:50,908][root][INFO] - 	 *Evidence estimate: 0.02512
[2026-07-21 18:00:51,289][root][INFO] - Solver iteration: 51
[2026-07-21 18:00:51,289][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:51,289][root][INFO] - 	 *lowest F value: -3.56003 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:51,289][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0702
[2026-07-21 18:00:51,289][root][INFO] - 	 *Evidence estimate: 0.02512
[2026-07-21 18:00:51,647][root][INFO] - Solver iteration: 52
[2026-07-21 18:00:51,647][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:51,647][root][INFO] - 	 *lowest F value: -3.55821 | # live points: 5000 | # proposals: 500
[2026-07-21 18:00:51,647][root][INFO] - 	 *Fraction of live points in DS~nominal: 0.0728
[2026-07-21 18:00:51,647][root][INFO] - 	 *Evidence estimate: 0.02512
[2026-07-21 18:00:51,999][root][INFO] - Solver iteration: 53
[2026-07-21 18:00:52,000][root][INFO] - 	 *Phase: DETERMINISTIC
[2026-07-21 18:00:52,000][root][INFO] - 	 *lowest F value: -3.55638 | # live points: 5000 | # proposals: 500
